90.0;10.0;0.0
90.0;4.090248647315696;1.0
90.2;4.183088993041617;1.0
90.4;4.133052101732838;1.0
90.60000000000001;4.049452746184178;1.0
90.80000000000001;4.118704128588559;1.0
91.00000000000001;4.038227431591067;1.0
91.20000000000002;4.0811743007208;1.0
91.40000000000002;4.095657324525806;1.0
91.60000000000002;4.300573352781759;1.0
91.80000000000003;4.090135135678241;1.0
92.00000000000003;4.226274925317083;1.0
92.20000000000003;4.043785392368786;1.0
92.40000000000003;4.0876498012352;1.0
92.60000000000004;4.210635818919181;1.0
92.80000000000004;4.116137234363391;1.0
93.00000000000004;4.070505217212246;1.0
93.20000000000005;4.064373528222344;1.0
93.40000000000005;4.112966778832873;1.0
93.60000000000005;4.115085624101069;1.0
93.80000000000005;4.164861847878141;1.0
94.00000000000006;4.1231091897945795;1.0
94.20000000000006;4.2089903379692615;1.0
94.40000000000006;4.144323842053005;1.0
94.60000000000007;4.106361523098082;1.0
94.80000000000007;4.145965072274603;1.0
95.00000000000007;4.030964366935508;1.0
95.20000000000007;4.087729310149423;1.0
95.40000000000008;4.169622116615857;1.0
95.60000000000008;4.176067376418908;1.0
95.80000000000008;4.116596385900217;1.0
96.00000000000009;4.127122719598393;1.0
96.20000000000009;4.158540351400427;1.0
96.40000000000009;4.171113061305993;1.0
96.6000000000001;4.137739160833758;1.0
96.8000000000001;4.168817028261303;1.0
97.0000000000001;4.1270558081285005;1.0
97.2000000000001;4.153849542238238;1.0
97.4000000000001;4.218835646179768;1.0
97.60000000000011;4.171464918629338;1.0
97.80000000000011;4.03921096912496;1.0
98.00000000000011;4.139101693561061;1.0
98.20000000000012;4.158903328571884;1.0
98.40000000000012;4.1353200460182595;1.0
98.60000000000012;4.143002739444581;1.0
98.80000000000013;4.1915814901906545;1.0
99.00000000000013;4.188181179156322;1.0
99.20000000000013;4.191576996423225;1.0
99.40000000000013;4.15311630600184;1.0
99.60000000000014;4.096389477957233;1.0
99.80000000000014;4.17052346846148;1.0
100.00000000000014;4.0806197500891495;1.0
100.20000000000014;4.172605975249037;1.0
100.40000000000015;4.173473104453345;1.0
100.60000000000015;4.09093750894151;1.0
100.80000000000015;4.163181596580843;1.0
101.00000000000016;4.165518317727825;1.0
101.20000000000016;4.239364563802855;1.0
101.40000000000016;4.253890993073119;1.0
101.60000000000016;4.200453824642894;1.0
101.80000000000017;4.1937349016990915;1.0
102.00000000000017;4.227438175886914;1.0
102.20000000000017;4.405439882048352;1.0
102.40000000000018;4.328660606423838;1.0
102.60000000000018;4.48292158796593;1.0
102.80000000000018;4.425304424067771;1.0
103.00000000000018;4.4787036698927984;1.0
103.20000000000019;4.551850634119384;1.0
103.40000000000019;4.60974585098844;1.0
103.6000000000002;4.618888094277609;1.0
103.8000000000002;4.701973751602098;1.0
104.0000000000002;4.831646017834982;1.0
104.2000000000002;4.708273251133441;1.0
104.4000000000002;4.923283702170659;1.0
104.60000000000021;4.905736735901355;1.0
104.80000000000021;4.782387157193944;1.0
105.00000000000021;4.9241672648648125;1.0
105.20000000000022;5.018695399479528;1.0
105.40000000000022;5.087907520546984;1.0
105.60000000000022;5.018254750622496;1.0
105.80000000000022;5.009840044746634;1.0
106.00000000000023;5.0467300538929045;1.0
106.20000000000023;5.167106279919523;1.0
106.40000000000023;5.038806613125601;1.0
106.60000000000024;5.225886286388421;1.0
106.80000000000024;5.046677381590737;1.0
107.00000000000024;5.0538135341687855;1.0
107.20000000000024;5.173079260403462;1.0
107.40000000000025;5.1915207523065865;1.0
107.60000000000025;5.19470290613033;1.0
107.80000000000025;5.049100622643675;1.0
108.00000000000026;5.135106483865838;1.0
108.20000000000026;5.218584741222432;1.0
108.40000000000026;5.1059921009591624;1.0
108.60000000000026;5.197612217441108;1.0
108.80000000000027;5.137337959826494;1.0
109.00000000000027;5.210274420971593;1.0
109.20000000000027;5.074754475062958;1.0
109.40000000000028;5.195130542330242;1.0
109.60000000000028;5.115634687188797;1.0
109.80000000000028;5.09665566817949;1.0
